CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200205,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,"Visiting, group activities, gathering activities such as playing cards, mahjong, dinners and so on were prohibited.  https://archive.ph/8az7i",1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"People entering Fujian from Hubei and Wuhan as well as key areas outside the province (including those returning from the province who have been to the above-mentioned places) will be subject to home-based medical observation for 14 days.   Those who have a history of contact with personnel from Hubei and Wuhan as well as key areas outside the province will carry out home-based medical observation for 14 days.   Personnel entering Fujian from Hubei and Wuhan as well as other areas other than the key areas of the epidemic outside the province will all carry out 14 days of home self-observation management and medical follow-up.  https://archive.vn/ytl8C",1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,205,0,Under 50%,75.00,75.00,75.00,75.00,75.00,75.00,,,68.23,68.23,68.23,68.23,68.23,68.23,,,70.83,70.83,70.83,70.83,70.83,70.83,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200206,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,"To further strengthen the prevention and control of the novel coronavirus pneumonia epidemic in elderly care institutions, Fujian issued another notice. Generally, restrictions were in line with what released on Jan 31.    https://archive.vn/WryAx  ",,,0,,0,,,,,,,,0,,0,,215,0,Under 50%,75.00,75.00,75.00,75.00,75.00,75.00,,,68.23,68.23,68.23,68.23,68.23,68.23,,,70.83,70.83,70.83,70.83,70.83,70.83,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200207,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,"Fujian issued new epidemic prevention and control measures to restore public transportation in the province in an orderly manner.    https://archive.vn/jo7DP",1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"Before February 9, each county will at least maintain the effective operation of basic road passenger stations, and each line can meet the basic needs every day.   The inter-provincial buses and chartered buses sent to Fujian Province from the key areas of the epidemic will not be accepted for the time being; at the inter-provincial inspection stations entering Fujian, the drivers and passengers will be inspected by the inspectors one by one.   https://archive.vn/VPlML",1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,224,0,Under 50%,69.44,69.44,69.44,69.44,69.44,69.44,,,65.10,65.10,65.10,65.10,65.10,65.10,,,67.26,67.26,67.26,67.26,67.26,67.26,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200208,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,239,0,Under 50%,69.44,69.44,69.44,69.44,69.44,69.44,,,65.10,65.10,65.10,65.10,65.10,65.10,,,67.26,67.26,67.26,67.26,67.26,67.26,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200209,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,"The time for all kinds of enterprises to return to work shall not be earlier than 24:00 on February 9,   2020. https://archive.ph/76FTq",2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,250,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200210,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,261,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200211,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,267,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200212,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,272,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200213,3.00,1,,,,,3.00,1,"According to the requirements of the Provincial Department of Education, all students, including international students, are not allowed to return to school in advance, and schools are not allowed to start school in advance or organize students to return to school in any form. Once the specific start time is determined, it will be announced to the public one week in advance. Colleges and universities should make plans for students returning to school in batches based on actual conditions.  https://archive.vn/hyZKB",3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,279,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200214,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,"Fujian ""Ba Min Health Code"" goes online today!   It is convenient for people to travel during the epidemic.  https://archive.vn/8r0fC",1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,"The ""Fujian Health Code"" service has been launched.   Health code is a medical and health service mark for residents promoted and implemented by the state. It has collected data such as residents' electronic health records, hospitalization and outpatient records, and drug purchase records. Digital office of fujian province on the basis of health code, by fujian logical administration APP and hubei (wuhan), and other areas prone to outbreaks in fujian and personnel information database, national confirmed and suspected cases database, national close contacts database, and fujian province WeiJian, health care, public security related basic database for docking check, real-time generation ""BaMin health code"".  web.archive.org/save/https://baijiahao.baidu.com/s?id=1658495828948602494&wfr=spider&for=pc",0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,281,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200215,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,"A guideline for the elderly medical treatment during the epidemic was released, which is in line with the state.    https://archive.vn/9cGQ1  ",,,0,,0,,,,,,,,0,,0,,285,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200216,3.00,1,,,,,3.00,1,,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,287,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200217,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,"Crowded entertainment areas such as bars, dance halls, cinemas and video game halls in shopping malls should be considered closed. .   Learning and training institutions in shopping malls shall suspend the centralized training ,recommending the use of online education.   https://archive.vn/xjDfx  ",2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,290,0,Under 50%,69.44,69.44,69.44,69.44,69.44,69.44,,,65.10,65.10,65.10,65.10,65.10,65.10,,,67.26,67.26,67.26,67.26,67.26,67.26,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200218,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,"There are 34 medium-risk areas,which means that a considerable number of people need to be isolated at home.  https://archive.vn/fRlE0",2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,292,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200219,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,293,0,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200220,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,293,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200221,3.00,1,,,,,3.00,1,"According to the requirements of the Provincial Department of Education, primary and secondary school should actively organize various forms of online education.   https://archive.ph/Zwxdz",2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,"On 21 February, the Business Management Department of the People's Bank of China took another initiative to actively organize financial institutions within its jurisdiction to improve the relief and assistance mechanism for special people affected by the epidemic, and introduced measures to delay repayment.    https://web.archive.org/web/20210322031857/https://www.sohu.com/a/375529513_100121052    On 21 February, Ministry of Housing and Urban-Rural Development, Ministry of Finance of the People's Republic of China, and The People's Bank of China issued a notice, workers affected by the COVID-19 epidemic, if the housing provident fund loans cannot be repaid normally before June 30, 2020, will not be overdue, and will not be reported to the credit department as overdue records, and those that have been submitted will be adjusted. For employees who are under great pressure to pay rent, they can reasonably increase the amount of rent withdrawal and flexibly arrange the withdrawal time.    https://web.archive.org/web/20210322032346/http://www.mohurd.gov.cn/wjfb/202002/t20200221_244060.html",0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,293,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200222,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,293,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200223,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,"There are 22 medium-risk areas.  https://archive.vn/DYX4q",2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,"Fujian Provincial Civil Affairs Department required, “Except for necessary temporary emergency measures, ‘closed management’ cannot be used as a ‘one size fits all’ ban on elderly care institutions to accommodate the elderly”, So that the province implemented differentiated prevention and control management by districts and classifications of elderly care institutions. But for all elderly people returning to LTCF (or new admission), extensive restrictions for isolation and hygiene were still in place.    https://archive.vn/3KbFo  ",,,0,,0,,,,,,,,0,,0,,293,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200224,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,"The destination is the low-risk area of the epidemic, and the inter-provincial passenger route is fully restored; the destination is the area at risk of the epidemic, which is gradually and orderly recovered according to the needs of the local epidemic prevention and control work; the destination is the area with high risk of the epidemic, and the inter-provincial passenger route will continue to be strictly controlled.  https://archive.vn/6OXtB",1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,293,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200225,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,"Fujian issued the ""Notice on Doing a Good Job in Restoring Normal Traffic and Transportation Order and Ensuring Smooth Road Traffic"", and public transportation is operating normally.    https://archive.vn/40A3t",2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,294,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200226,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,294,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200227,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,296,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200228,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,296,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200229,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,,0,,,,,,,,0,,0,,296,1,Under 50%,73.15,73.15,73.15,73.15,73.15,73.15,,,67.19,67.19,67.19,67.19,67.19,67.19,,,69.64,69.64,69.64,69.64,69.64,69.64,,,50.00,50.00
China,CHN,Fujian,CHN_FJ,STATE_TOTAL,20200301,3.00,1,,,,,3.00,1,,2.00,1,,,,,2.00,1,,2.00,1,,,,,2.00,1,,4.00,1,,,,,4.00,1,,0.00,,,,,,0.00,,,2.00,0,,,,,2.00,0,"There are still  Single-digit medium-risk areas,which means some people are needed to stay at home.  https://archive.vn/qBLdG  ",2.00,1,,,,,2.00,1,,1.00,,,1.00,,0.00,,,2.00,,0.00,,0.00,,2.00,1,,2.00,,2.00,,0.00,,0.00,,2.00,1,,,,,2.00,1,,0.00,,,3.00,1,,,,,3.00,1,,,,0,"China began to vaccinate key groups on December 15, 2020. Before that, no vaccination was carried out in Fujian province.  See CCTV news.  Archived:http://archive.today/2022.06.29-042159/https://baijiahao.baidu.com/s?id=1688374333952633184&wfr=spider&for=pc.",0,"China began to vaccinate key groups on December 15, 2020. Before that, no vaccination was carried out in Fujian province.  See CCTV news.  Archived:http://archive.today/2022.06.29-042159/https://baijiahao.baidu.com/s?id=1688374333952633184&wfr=spider&for=pc.",,,,,,,0,"China began to vaccinate key groups on December 15, 2020. Before that, no vaccination was carried out in Fujian province.  See CCTV news.  Archived:http://archive.today/2022.06.29-042159/https://baijiahao.baidu.com/s?id=1688374333952633184&wfr=spider&for=pc.",0,"China began to vaccinate key groups on December 15, 2020. Before that, no vaccination was carried out in Fujian province.  See CCTV news.  Archived:http://archive.today/2022.06.29-042159/https://baijiahao.baidu.com/s?id=1688374333952633184&wfr=spider&for=pc.",296,1,Under 50%,71.30,71.30,71.30,71.30,71.30,71.30,,,66.15,66.15,66.15,66.15,66.15,66.15,,,68.45,68.45,68.45,68.45,68.45,68.45,,,50.00,50.00
